angle,lc,EA,IPF,EA_full,EA_norm,IPF_norm,EA_std,IPF_std,neg_force_frac,nonmono_energy_frac,neg_ea_frac,ipf_fallback_frac
47.95,LC2,27.577405081854927,0.4187268118063609,40.88391452365451,0.10420284370042164,0.06839717096736307,0.3742942035433065,0.008065579565516116,0.0,0.0,0.0,0.0
48.0,LC2,27.635163095262314,0.4192628413438797,40.9836483001709,0.10564712622058592,0.06967343177097622,0.3745119305930136,0.008069553978840328,0.0,0.0,0.0,0.0
48.05,LC2,27.69329113430447,0.4197911239332623,41.08427174886068,0.10710066150975629,0.07093124745997939,0.37465211026098416,0.008072360775696601,0.0,0.0,0.0,0.0
48.1,LC2,27.751786020067,0.42031123571925694,41.185796949598526,0.10856337007678997,0.0721696088552018,0.37473164781782786,0.00807410319541035,0.0,0.0,0.0,0.0
48.15,LC2,27.810635990566677,0.42082301278909046,41.28822792900933,0.11003495780445918,0.07338812568813584,0.374766118154892,0.008074780885302045,0.0,0.0,0.0,0.0
48.2,LC2,27.869823455810547,0.42132675647735596,41.39155599806044,0.11151498484177447,0.07458751542209846,0.37476929784920476,0.008074439549475862,0.0,0.0,0.0,0.0
48.25,LC2,27.92934121025933,0.4218209915690952,41.49580065409342,0.11300327100881245,0.07576426564052241,0.3747551459248945,0.008073485770293648,0.0,0.0,0.0,0.0
51.85,LC2,31.707027435302734,0.421951025724411,51.122100830078125,0.20746715332782856,0.07607387077222601,0.5595516523130183,0.01003866617783149,0.0,0.0,0.0,0.0
52.2,LC2,31.905419137742783,0.4353939609395133,52.19783486260308,0.21242808690355205,0.10808085937953626,0.5523926634825488,0.06458448627117172,0.0,0.0,0.0,0.0
52.25,LC2,31.93173959520128,0.46914009584320915,52.351649814181854,0.21308624971746165,0.18842879962623976,0.5504702891167461,0.11098339290579211,0.0,0.0,0.0,0.0
52.3,LC2,31.957628356085884,0.49933771126800114,52.50542767842611,0.21373361763419763,0.2603278839708114,0.5483268923838384,0.13046199768349692,0.0,0.0,0.0,0.0
52.35,LC2,31.983107460869682,0.5004919452799691,52.659131368001304,0.21437074179234894,0.2630760601897762,0.5459733693612981,0.13305194440402815,0.0,0.0,0.0,0.0
61.25,LC2,37.70986991458469,0.514115239183108,57.946370442708336,0.35757273959471503,0.29551247424479155,0.3182245541438694,0.05804023108573302,0.0,0.0,0.0,0.0
61.6,LC2,37.99011516571045,0.5190659628974067,57.645715925428604,0.36458048265376247,0.30729991165976045,0.3601930197666279,0.04858767324321072,0.0,0.0,0.0,0.0
61.650000000000006,LC2,38.029978328280976,0.5191559725337558,57.605864418877495,0.3655772909839416,0.30751422031773396,0.3687859815830255,0.04757410474419006,0.0,0.0,0.0,0.0
61.7,LC2,38.069820404052734,0.5192800992065005,57.56692632039388,0.3665735720228745,0.3078097600147445,0.37801173323243575,0.046626848733085924,0.0,0.0,0.0,0.0
61.75,LC2,38.10964436001248,0.5194410797622468,57.52896817525228,0.3675693999622942,0.3081930470522348,0.3878516054171333,0.04575461782361796,0.0,0.0,0.0,0.0
61.8,LC2,38.14946206410726,0.5196335282590654,57.492027282714844,0.36856507156913326,0.3086512577589446,0.39829580317215,0.044940842354094186,0.0,0.0,0.0,0.0
61.85,LC2,38.189278072781036,0.5198511083920797,57.45618587070041,0.36956070078069625,0.3091693056946917,0.4093202420619674,0.044182676551379474,0.0,0.0,0.0,0.0
61.900000000000006,LC2,38.229108810424805,0.5200961778561274,57.42148229810927,0.3705566983012201,0.30975280441861336,0.42091058789812447,0.04348270595298161,0.0,0.0,0.0,0.0
61.95,LC2,38.26895660824246,0.5203581071562238,57.38799624972873,0.37155312242420985,0.31037644560931754,0.4330445165860039,0.04282783829862239,0.0,0.0,0.0,0.0
62.0,LC2,38.30883312225342,0.5227377580271827,57.355781131320526,0.3725502646171881,0.3160422810163491,0.4457000947685327,0.041180093792204914,0.0,0.0,0.0,0.0
62.05,LC2,38.348758379618324,0.5259479317400191,57.32491005791558,0.3735486256743539,0.32368555176117947,0.4588630345545532,0.03821266917306872,0.0,0.0,0.0,0.0
62.1,LC2,38.388731744554306,0.526228795448939,57.29545889960395,0.3745481896974787,0.3243542748776538,0.4725019141018466,0.0376451873065331,0.0,0.0,0.0,0.0
62.150000000000006,LC2,38.42877599928114,0.5301594485839208,57.26749398973253,0.37554952637308503,0.3337129728180645,0.48660114891799966,0.03445362527384052,0.0,0.0,0.0,0.0
62.2,LC2,38.46889167361789,0.5304511967632506,57.241102642483185,0.37655264894969626,0.3344076113402766,0.5011308537929399,0.033909974027304515,0.0,0.0,0.0,0.0
62.25,LC2,38.50910568237305,0.5444433738787969,57.216353522406685,0.3775582304523208,0.36772231875816475,0.5160751139209803,0.046150676062945185,0.0,0.0,0.0,0.0
62.3,LC2,38.54941908518473,0.544638936718305,57.19334411621094,0.37856629737800573,0.36818794456651616,0.5314021407964034,0.045547425378689985,0.0,0.0,0.0,0.0
62.35,LC2,38.58985996246338,0.5448560913403829,57.172153896755646,0.37957755189851167,0.36870497938098623,0.5470977972287141,0.04497552687984484,0.0,0.0,0.0,0.0
62.400000000000006,LC2,38.63042661878798,0.5450816618071662,57.152876959906685,0.38059195161856224,0.3692420519209451,0.5631288111507526,0.044429484826693795,0.0,0.0,0.0,0.0
62.75,LC2,38.91955545213487,0.5457774698734283,57.07988293965658,0.387821835325487,0.37089873779299387,0.6828864085775529,0.04179843395802188,0.0,0.0,0.0,0.0
62.8,LC2,38.96180873446994,0.5510552194383409,57.079617182413735,0.3888784103961299,0.3834648081856129,0.7007841973531803,0.040089818897312016,0.0,0.0,0.0,0.0
62.85,LC2,39.00436157650418,0.5514874325858222,57.082240634494354,0.3899424761821167,0.38449388710818505,0.7188098854235363,0.03985722927666599,0.0,0.0,0.0,0.0
62.900000000000006,LC2,39.04722785949707,0.551932026942571,57.087882147894966,0.3910143797947698,0.38555244510044157,0.7369368603287091,0.039652639640955945,0.0,0.0,0.0,0.0
62.95,LC2,39.09043778313531,0.5523882342709435,57.096675872802734,0.3920948763999449,0.3866386530251354,0.7551429768319243,0.03947378742276547,0.0,0.0,0.0,0.0
63.0,LC2,39.13400734795464,0.5528577566146851,57.10874621073405,0.39318436610305996,0.38775656336737446,0.7734022634757538,0.03932306142881142,0.0,0.0,0.0,0.0
63.05,LC2,39.17796548207601,0.5533546871609158,57.1242241329617,0.39428357227351335,0.3889397313345878,0.791691892671846,0.039210215528677365,0.0,0.0,0.0,0.0
63.1,LC2,39.22233147091336,0.559094617764155,57.143247816297745,0.3953929771575704,0.40260623277083907,0.809985969516569,0.037764552038652865,0.0,0.0,0.0,0.0
63.150000000000006,LC2,39.26713858710395,0.5597125821643405,57.165955225626625,0.3965134127625242,0.40407757658080096,0.8282626949312577,0.03760422040217609,0.0,0.0,0.0,0.0
63.2,LC2,39.31240230136447,0.5603532393773397,57.19247415330675,0.3976452659452693,0.4056029508974621,0.846494479522102,0.037469004744625924,0.0,0.0,0.0,0.0
63.25,LC2,39.35815249549018,0.561013486650255,57.22294256422255,0.39878928392254676,0.40717496821392324,0.8646562665719574,0.03735747566456631,0.0,0.0,0.0,0.0
63.3,LC2,39.40442932976617,0.5616927544275919,57.257500118679474,0.39994647093245866,0.40879227244567407,0.8827270667762833,0.03727352161659038,0.0,0.0,0.0,0.0
63.35,LC2,39.45124604966905,0.5623915625943078,57.29627227783203,0.40111715818809957,0.4104561014140412,0.900676692475659,0.037214138434157856,0.0,0.0,0.0,0.0
63.400000000000006,LC2,39.49864514668783,0.5631044639481438,57.33939785427518,0.4023024082210765,0.4121534855898373,0.9184838397059849,0.03717627157050636,0.0,0.0,0.0,0.0
63.45,LC2,39.546642515394424,0.5638401044739617,57.3869874742296,0.40350261848710256,0.41390501065130425,0.9361205895246618,0.03716534510632979,0.0,0.0,0.0,0.0
63.5,LC2,39.595288806491425,0.5645847353670332,57.43918312920464,0.4047190555450509,0.41567794134908936,0.9535639583980425,0.03717141509404859,0.0,0.0,0.0,0.0
63.55,LC2,39.64459991455078,0.5653497676054636,57.496084213256836,0.40595211685063504,0.4174994466786812,0.9707850827476295,0.03720212881628709,0.0,0.0,0.0,0.0
63.6,LC2,39.69462256961398,0.5694317486551073,57.557819578382706,0.4072029709236519,0.4272184491778096,0.9877614719392618,0.03518268871265097,0.0,0.0,0.0,0.0
63.650000000000006,LC2,39.74538209703233,0.5701957179440392,57.624476962619354,0.4084722510435382,0.4290374236752623,1.0044593381486147,0.03517242818200002,0.0,0.0,0.0,0.0
63.7,LC2,39.79691632588705,0.5709831747743819,57.696159574720596,0.40976090315489155,0.43091232089035936,1.0208599176485382,0.03518166863228788,0.0,0.0,0.0,0.0
63.75,LC2,39.84927315182156,0.5717925363116794,57.77297019958496,0.4110701249242614,0.43283937216963453,1.0369354397855672,0.03520926823364466,0.0,0.0,0.0,0.0
63.8,LC2,39.902476416693794,0.5726290047168732,57.85496605767144,0.41240051253521764,0.43483096361056744,1.0526567577725332,0.03526320920715007,0.0,0.0,0.0,0.0
63.85,LC2,39.95657719506158,0.5734872188833025,57.94224230448405,0.41375334314545253,0.4368743306734894,1.0680008936908167,0.03533733669651373,0.0,0.0,0.0,0.0
63.900000000000006,LC2,40.01160462697347,0.5743632316589355,58.034841537475586,0.41512934542377394,0.43896007537737275,1.0829381879480673,0.035427548406827734,0.0,0.0,0.0,0.0
64.15,LC2,40.30223825242784,0.5751815007792579,58.5793079800076,0.4223968575879307,0.44090833518765943,1.1506178350774803,0.0386465966483629,0.0,0.0,0.0,0.0
