pareto_lc,pareto_angle,pareto_EA,pareto_IPF,counter_lc,counter_best_EA,counter_best_IPF,counter_best_angle,EA_gap_vs_pareto,IPF_gap_vs_pareto,dominates_pareto
LC2,47.95,27.577405081854927,0.4187268118063609,LC1,25.358535236782497,0.4653511196374893,52.8,-2.2188698450724296,0.04662430783112842,False
LC2,48.0,27.635163095262314,0.4192628413438797,LC1,25.358535236782497,0.4653511196374893,52.8,-2.2766278584798165,0.04608827829360962,False
LC2,48.05,27.69329113430447,0.4197911239332623,LC1,25.358535236782497,0.4653511196374893,52.8,-2.3347558975219727,0.04555999570422703,False
LC2,48.1,27.751786020067,0.42031123571925694,LC1,25.358535236782497,0.4653511196374893,52.8,-2.393250783284504,0.04503988391823238,False
LC2,48.15,27.810635990566677,0.42082301278909046,LC1,25.358535236782497,0.4653511196374893,52.8,-2.4521007537841797,0.04452810684839886,False
LC2,48.2,27.869823455810547,0.42132675647735596,LC1,25.358535236782497,0.4653511196374893,52.8,-2.5112882190280494,0.04402436316013336,False
LC2,48.25,27.92934121025933,0.4218209915690952,LC1,25.358535236782497,0.4653511196374893,52.8,-2.5708059734768334,0.043530128068394125,False
LC2,51.85,31.707027435302734,0.421951025724411,LC1,25.358535236782497,0.4653511196374893,52.8,-6.348492198520237,0.04340009391307831,False
LC2,52.2,31.905419137742783,0.4353939609395133,LC1,25.358535236782497,0.4653511196374893,52.8,-6.546883900960285,0.029957158697975994,False
LC2,52.25,31.93173959520128,0.46914009584320915,LC1,28.4957308239407,0.4690731267134349,45.4,-3.4360087712605782,-6.696912977427472e-05,False
LC2,52.3,31.957628356085884,0.49933771126800114,LC1,28.589590814378525,0.47124776740868884,46.4,-3.368037541707359,-0.028089943859312294,False
LC2,52.35,31.983107460869682,0.5004919452799691,LC1,28.589590814378525,0.47124776740868884,46.4,-3.3935166464911575,-0.029244177871280252,False
LC2,61.25,37.70986991458469,0.514115239183108,LC1,28.589590814378525,0.47124776740868884,46.4,-9.120279100206162,-0.04286747177441913,False
LC2,61.6,37.99011516571045,0.5190659628974067,LC1,28.589590814378525,0.47124776740868884,46.4,-9.400524351331924,-0.04781819548871785,False
LC2,61.650000000000006,38.029978328280976,0.5191559725337558,LC1,28.589590814378525,0.47124776740868884,46.4,-9.44038751390245,-0.04790820512506694,False
LC2,61.7,38.069820404052734,0.5192800992065005,LC1,28.589590814378525,0.47124776740868884,46.4,-9.48022958967421,-0.04803233179781169,False
LC2,61.75,38.10964436001248,0.5194410797622468,LC1,28.589590814378525,0.47124776740868884,46.4,-9.520053545633957,-0.048193312353558004,False
LC2,61.8,38.14946206410726,0.5196335282590654,LC1,28.589590814378525,0.47124776740868884,46.4,-9.559871249728737,-0.04838576085037655,False
LC2,61.85,38.189278072781036,0.5198511083920797,LC1,28.589590814378525,0.47124776740868884,46.4,-9.599687258402511,-0.048603340983390864,False
LC2,61.900000000000006,38.229108810424805,0.5200961778561274,LC1,28.589590814378525,0.47124776740868884,46.4,-9.63951799604628,-0.04884841044743854,False
LC2,61.95,38.26895660824246,0.5203581071562238,LC1,28.589590814378525,0.47124776740868884,46.4,-9.679365793863937,-0.049110339747534926,False
LC2,62.0,38.30883312225342,0.5227377580271827,LC1,28.589590814378525,0.47124776740868884,46.4,-9.719242307874893,-0.05148999061849385,False
LC2,62.05,38.348758379618324,0.5259479317400191,LC1,28.589590814378525,0.47124776740868884,46.4,-9.7591675652398,-0.05470016433133024,False
LC2,62.1,38.388731744554306,0.526228795448939,LC1,28.589590814378525,0.47124776740868884,46.4,-9.799140930175781,-0.054981028040250124,False
LC2,62.150000000000006,38.42877599928114,0.5301594485839208,LC1,28.589590814378525,0.47124776740868884,46.4,-9.839185184902618,-0.05891168117523199,False
LC2,62.2,38.46889167361789,0.5304511967632506,LC1,28.589590814378525,0.47124776740868884,46.4,-9.879300859239365,-0.05920342935456174,False
LC2,62.25,38.50910568237305,0.5444433738787969,LC1,28.589590814378525,0.47124776740868884,46.4,-9.919514867994522,-0.07319560647010809,False
LC2,62.3,38.54941908518473,0.544638936718305,LC1,28.589590814378525,0.47124776740868884,46.4,-9.959828270806206,-0.07339116930961614,False
LC2,62.35,38.58985996246338,0.5448560913403829,LC1,28.589590814378525,0.47124776740868884,46.4,-10.000269148084854,-0.07360832393169409,False
LC2,62.400000000000006,38.63042661878798,0.5450816618071662,LC1,28.589590814378525,0.47124776740868884,46.4,-10.040835804409454,-0.07383389439847737,False
LC2,62.75,38.91955545213487,0.5457774698734283,LC1,28.589590814378525,0.47124776740868884,46.4,-10.329964637756348,-0.0745297024647395,False
LC2,62.8,38.96180873446994,0.5510552194383409,LC1,28.589590814378525,0.47124776740868884,46.4,-10.372217920091416,-0.07980745202965206,False
LC2,62.85,39.00436157650418,0.5514874325858222,LC1,28.589590814378525,0.47124776740868884,46.4,-10.414770762125656,-0.08023966517713338,False
LC2,62.900000000000006,39.04722785949707,0.551932026942571,LC1,28.589590814378525,0.47124776740868884,46.4,-10.457637045118545,-0.0806842595338822,False
LC2,62.95,39.09043778313531,0.5523882342709435,LC1,28.589590814378525,0.47124776740868884,46.4,-10.500846968756782,-0.08114046686225468,False
LC2,63.0,39.13400734795464,0.5528577566146851,LC1,28.589590814378525,0.47124776740868884,46.4,-10.544416533576118,-0.08160998920599621,False
LC2,63.05,39.17796548207601,0.5533546871609158,LC1,28.589590814378525,0.47124776740868884,46.4,-10.588374667697487,-0.082106919752227,False
LC2,63.1,39.22233147091336,0.559094617764155,LC1,28.589590814378525,0.47124776740868884,46.4,-10.632740656534835,-0.08784685035546619,False
LC2,63.150000000000006,39.26713858710395,0.5597125821643405,LC1,28.589590814378525,0.47124776740868884,46.4,-10.677547772725426,-0.08846481475565166,False
LC2,63.2,39.31240230136447,0.5603532393773397,LC1,28.589590814378525,0.47124776740868884,46.4,-10.722811486985947,-0.08910547196865087,False
LC2,63.25,39.35815249549018,0.561013486650255,LC1,28.589590814378525,0.47124776740868884,46.4,-10.768561681111656,-0.08976571924156612,False
LC2,63.3,39.40442932976617,0.5616927544275919,LC1,28.589590814378525,0.47124776740868884,46.4,-10.814838515387642,-0.09044498701890308,False
LC2,63.35,39.45124604966905,0.5623915625943078,LC1,28.589590814378525,0.47124776740868884,46.4,-10.861655235290527,-0.09114379518561894,False
LC2,63.400000000000006,39.49864514668783,0.5631044639481438,LC1,28.589590814378525,0.47124776740868884,46.4,-10.909054332309303,-0.091856696539455,False
